Kennzeichen;Identnummer;Bankleitzahl;Institutsart;Sektor;Firmenbuchnummer;Bankenname;Straße;PLZ;Ort;Postadresse / Straße;Postadresse / PLZ;Postadresse / Ort;Postfach;Bundesland;Telefon;Fax;E-Mail;SWIFT-Code;Homepage;Gründungsdatum;LEI
Hauptanstalt;258571;36200;KI;Raiffeisen;41064p;Raiffeisenbank Absam-Thaur-Volders eGen;Schulgasse 14;6065;Thaur;;;;;Tirol;05223/492864;;raiffeisen@rb-atv.at;RZTIAT22200;www.raiffeisen-rb-atv.at;15.12.1901;52990020D0OVJ59CJ526
;259640;36201;;Raiffeisen;39846y;Raiffeisen Regionalbank Achensee eGen;Dorfstraße 38;6212;Maurach;;;;;Tirol;05243/5286-0;;info@raiffeisen-achensee.at;RZTIAT22218;www.raiffeisen.at/achensee;01.01.1903;5299008X2NKH3ND4EX77
Hauptanstalt;258857;36203;KI;Raiffeisen;40687i;Raiffeisenbank Alpbachtal eGen;Alpbach 177;6236;Alpbach;Alpbach 177;6236;Alpbach;;Tirol;05336/5225;;info@rbalp.at;RZTIAT22203;www.rbalp.at;01.01.1894;529900D6A0T7DWDKI482
;266493;36207;;Raiffeisen;39863y;Raiffeisenbank Pitztal eGen;Unterdorf 18;6473;Wenns;;;;;Tirol;05999/36353;;pitztal@rbgt.raiffeisen.at;RZTIAT22353;www.raiffeisen.at/pitztal;28.11.1982;529900UL1TXJ2CX4G795
;247383;36209;;Raiffeisen;38171i;Raiffeisenbank Tirol Mitte West eGen;Untermarktstr. 3;6410;Telfs;Untermarktstraße 3;6410;Telfs;;Tirol;05262/6981;;info@rbm.tirol;RZTIAT22336;www.rbm.tirol;01.10.1893;529900MNB4WYVQMHEP34
;262552;36213;;Raiffeisen;38648k;Raiffeisen Bezirksbank Kufstein eGen;Oberer Stadtplatz 1a;6330;Kufstein;;6332;Kufstein;27;Tirol;05372/200;;info@rbk.at;RZTIAT22358;www.rbk.at;23.02.1896;529900283EG8U91F0U08
Hauptanstalt;259390;36215;KI;Raiffeisen;40489v;Raiffeisenbank Brixen im Thale eGen;Dorfstraße 92;6364;Brixen im Thale;;;;;Tirol;05334/8122;;raiba.brixen@rbgt.raiffeisen.at;RZTIAT22215;www.raiffeisen.at/brixen;17.04.1895;5299009T4E9DGUM3SB85
;262552;36216;;Raiffeisen;38648k;Raiffeisen Bezirksbank Kufstein eGen;Oberer Stadtplatz 1a;6330;Kufstein;;6332;Kufstein;27;Tirol;05372/200;;info@rbk.at;RZTIAT22358;www.rbk.at;23.02.1896;529900283EG8U91F0U08
Hauptanstalt;259640;36218;KI;Raiffeisen;39846y;Raiffeisen Regionalbank Achensee eGen;Dorfstraße 38;6212;Maurach;;;;;Tirol;05243/5286-0;;info@raiffeisen-achensee.at;RZTIAT22218;www.raiffeisen.at/achensee;01.01.1903;5299008X2NKH3ND4EX77
Hauptanstalt;260010;36219;KI;Raiffeisen;40662y;Raiffeisenbank Ehrwald-Lermoos-Biberwier eGen;Kirchplatz 31;6632;Ehrwald;;;;;Tirol;05673/2277;;raiba.ehrwald@rbe.tirol;RZTIAT22219;www.raiffeisen-ehrwald.at;02.11.1892;5299001M22M20MLUQL39
;259764;36220;;Raiffeisen;41584d;Raiffeisenbank Oberland-Reutte eGen;Untermarkt 3;6600;Reutte;;6600;Reutte;27;Tirol;05672/6900-0;;info@rbor.at;RBRTAT22XXX;www.rbor.at;17.04.1898;529900QGUU1U8P6VE060
;262552;36223;;Raiffeisen;38648k;Raiffeisen Bezirksbank Kufstein eGen;Oberer Stadtplatz 1a;6330;Kufstein;;6332;Kufstein;27;Tirol;05372/200;;info@rbk.at;RZTIAT22358;www.rbk.at;23.02.1896;529900283EG8U91F0U08
Hauptanstalt;260266;36229;KI;Raiffeisen;39730b;Raiffeisen Regionalbank Fügen-Kaltenbach-Zell eGen;Franziskusweg 10;6263;Fügen;;;;;Tirol;05288/62151;;info@rrbz.at;RZTIAT22229;www.rrbz.at;07.12.1902;5299005434158TH0MT43
;262528;36230;;Raiffeisen;41497a;Raiffeisenbank Wipptal - Stubaital Mitte eGen;Brennerstraße 52;6150;Steinach a.Br.;;;;;Tirol;05272/6531;;info@rb-wipptal-stubaital.at;RZTIAT22329;www.rb-wipptal-stubaital.at;06.01.1905;529900PUH54CHFZDH147
Hauptanstalt;260690;36232;KI;Raiffeisen;40576x;RaiffeisenBank Going eGen;Dorfstraße 25;6353;Going am W.K.;;;;;Tirol;05358/2078;;raiba.going@rbgt.raiffeisen.at;RZTIAT22232;www.raiffeisen-going.at;01.09.1895;529900QOLXPM7KG1E873
;262552;36236;;Raiffeisen;38648k;Raiffeisen Bezirksbank Kufstein eGen;Oberer Stadtplatz 1a;6330;Kufstein;;6332;Kufstein;27;Tirol;05372/200;;info@rbk.at;RZTIAT22358;www.rbk.at;23.02.1896;529900283EG8U91F0U08
;260932;36240;;Raiffeisen;40801b;Raiffeisenbank Hippach-Hart eGen;Raiffeisenplatz 1;6284;Ramsau im Zillertal;;;;;Tirol;05282/3751;;info@rbhh.tirol;RZTIAT22241;www.rbhh.tirol;01.01.1907;529900KGROBWC23LXL85
Hauptanstalt;260932;36241;KI;Raiffeisen;40801b;Raiffeisenbank Hippach-Hart eGen;Raiffeisenplatz 1;6284;Ramsau im Zillertal;;;;;Tirol;05282/3751;;info@rbhh.tirol;RZTIAT22241;www.rbhh.tirol;01.01.1907;529900KGROBWC23LXL85
Hauptanstalt;260983;36245;KI;Raiffeisen;39375f;Raiffeisenbank Wilder Kaiser - Brixental West eGen;Brixentalerstraße 15;6361;Hopfgarten;;;;;Tirol;05335/2242;;info@rb-wb.at;RZTIAT22245;www.rb-wilderkaiserbrixental.at;01.01.1894;529900VO5UQH96VLTA87
Hauptanstalt;261149;36248;KI;Raiffeisen;41386m;Raiffeisenbank Arlberg Silvretta eGen;Dorfstraße 24;6580;St. Anton am Arlberg;;;;;Tirol;05446/2321-0;;info@arlberg-silvretta.at;RZTIAT22248;www.arlberg-silvretta.at;12.02.1911;529900YRK4IO35RLYM24
;259640;36249;;Raiffeisen;39846y;Raiffeisen Regionalbank Achensee eGen;Dorfstraße 38;6212;Maurach;;;;;Tirol;05243/5286-0;;info@raiffeisen-achensee.at;RZTIAT22218;www.raiffeisen.at/achensee;01.01.1903;5299008X2NKH3ND4EX77
;261149;36252;;Raiffeisen;41386m;Raiffeisenbank Arlberg Silvretta eGen;Dorfstraße 24;6580;St. Anton am Arlberg;;;;;Tirol;05446/2321-0;;info@arlberg-silvretta.at;RZTIAT22248;www.arlberg-silvretta.at;12.02.1911;529900YRK4IO35RLYM24
;247375;36254;;Raiffeisen;39656v;Raiffeisenbank Kitzbühel - St. Johann eGen;Achenweg 16;6370;Kitzbühel;;;;;Tirol;05356/6960;;raiffeisen@rrb.at;RZTIAT22263;www.raiffeisen-kitzbuehel.at;23.08.1891;529900XG9P1JQ1NMJ395
;247383;36260;;Raiffeisen;38171i;Raiffeisenbank Tirol Mitte West eGen;Untermarktstr. 3;6410;Telfs;Untermarktstraße 3;6410;Telfs;;Tirol;05262/6981;;info@rbm.tirol;RZTIAT22336;www.rbm.tirol;01.10.1893;529900MNB4WYVQMHEP34
;263036;36262;;Raiffeisen;39849b;Raiffeisenbank Kössen-Kirchdorf eGen;Dorf 4;6345;Kössen;Dorf 4;6345;Kössen;;Tirol;05375/6232;;info@rbkk.at;RZTIAT22264;www.rbkk.at;10.05.1891;5299007DOUWDSEQN8L36
Hauptanstalt;247375;36263;KI;Raiffeisen;39656v;Raiffeisenbank Kitzbühel - St. Johann eGen;Achenweg 16;6370;Kitzbühel;;;;;Tirol;05356/6960;;raiffeisen@rrb.at;RZTIAT22263;www.raiffeisen-kitzbuehel.at;23.08.1891;529900XG9P1JQ1NMJ395
Hauptanstalt;263036;36264;KI;Raiffeisen;39849b;Raiffeisenbank Kössen-Kirchdorf eGen;Dorf 4;6345;Kössen;Dorf 4;6345;Kössen;;Tirol;05375/6232;;info@rbkk.at;RZTIAT22264;www.rbkk.at;10.05.1891;5299007DOUWDSEQN8L36
;260169;36265;;Raiffeisen;38860y;Raiffeisen Regionalbank Schwaz-Wattens eGen;Innsbrucker Straße 11;6130;Schwaz;;6130;Schwaz;106;Tirol;05242/6980;;kontakt@rrb-schwaz-wattens.at;RZTIAT22322;www.rrb-schwaz-wattens.at;01.01.1911;529900PI0PFKC7SJX125
Hauptanstalt;263273;36267;KI;Raiffeisen;39098y;Raiffeisenbank Kundl-Münster eGen;Dorfstraße 14;6250;Kundl;;;;;Tirol;05338/7244;;info@rb-kundl-muenster.at;RZTIAT22267;www.rb-kundl-muenster.at;28.04.1907;529900JRPX3ZQ025KP77
Hauptanstalt;263303;36268;KI;Raiffeisen;41435i;Raiffeisenbank Längenfeld eGen;Oberlängenfeld 72;6444;Längenfeld;;;;;Tirol;05253/5241;;laengenfeld@rbgt.raiffeisen.at;RZTIAT22268;www.raiffeisen.at/laengenfeld;17.03.1889;5299007ST2V666DOLE22
;261904;36269;;Raiffeisen;39412i;Raiffeisenbank Langkampfen-Thiersee eGen;Vorderthiersee 40;6335;Thiersee;;;;;Tirol;05376/5209;;info@rb-langkampfen-thiersee.at;RZTIAT22339;www.rb-langkampfen-thiersee.at;06.12.1912;529900H4WKIZQYKYTF25
;260169;36272;;Raiffeisen;38860y;Raiffeisen Regionalbank Schwaz-Wattens eGen;Innsbrucker Straße 11;6130;Schwaz;;6130;Schwaz;106;Tirol;05242/6980;;kontakt@rrb-schwaz-wattens.at;RZTIAT22322;www.rrb-schwaz-wattens.at;01.01.1911;529900PI0PFKC7SJX125
Hauptanstalt;263451;36273;KI;Raiffeisen;39856m;Raiffeisenbank Matrei am Brenner und Umgebung eGen;Raiffeisenplatz 43a;6143;Matrei am Brenner;;;;;Tirol;05273/6111;;info@raibamatrei.at;RZTIAT22273;www.raibamatrei.at;02.05.1897;529900NPXLPY9ZGPM933
Hauptanstalt;263540;36274;KI;Raiffeisen;40020d;Raiffeisenbank Mayrhofen und Umgebung eGen;Hauptstraße 401;6290;Mayrhofen;;;;;Tirol;05285/62255;;raiba.mayrhofen@rbgt.raiffeisen.at;RZTIAT22274;www.raiffeisen.at/rb-mayrhofen;01.01.1900;529900E207YAMW45CB47
;266078;36275;;Raiffeisen;41635d;Raiffeisenbank Neustift-Mieders-Schönberg im Stubaital eGen;Dorf 2;6167;Neustift im Stubaital;;;;;Tirol;05226/2333;;office@rb-stubai.at;RZTIAT22285;www.rb-stubai.at;01.01.1891;5299005D7BSJAXC1U023
;247383;36276;;Raiffeisen;38171i;Raiffeisenbank Tirol Mitte West eGen;Untermarktstr. 3;6410;Telfs;Untermarktstraße 3;6410;Telfs;;Tirol;05262/6981;;info@rbm.tirol;RZTIAT22336;www.rbm.tirol;01.10.1893;529900MNB4WYVQMHEP34
;263273;36279;;Raiffeisen;39098y;Raiffeisenbank Kundl-Münster eGen;Dorfstraße 14;6250;Kundl;;;;;Tirol;05338/7244;;info@rb-kundl-muenster.at;RZTIAT22267;www.rb-kundl-muenster.at;28.04.1907;529900JRPX3ZQ025KP77
Hauptanstalt;265888;36281;KI;Raiffeisen;39580g;Raiffeisenkasse für Mutters, Natters und Kreith registrierte Genossenschaft mit beschränkter Haftung;Kirchplatz 10;6162;Mutters;;;;;Tirol;0512/548300;;raika.mutters@rbgt.raiffeisen.at;RZTIAT22281;www.raiffeisen.at/rk-mutters;24.07.1904;529900JSUX30WA3SLJ75
;259977;36283;;Raiffeisen;40256a;Raiffeisenbank Serfaus-Fiss-Ried-Nauders eGen;Dorfbahnstraße 41-43;6534;Serfaus;;;;;Tirol;+43 5999 36315 00;;info@rb-sfrn.at;RZTIAT22283;www.rb-sfrn.at;02.01.1916;529900PRWY39ZU97UW60
Hauptanstalt;266078;36285;KI;Raiffeisen;41635d;Raiffeisenbank Neustift-Mieders-Schönberg im Stubaital eGen;Dorf 2;6167;Neustift im Stubaital;;;;;Tirol;05226/2333;;office@rb-stubai.at;RZTIAT22285;www.rb-stubai.at;01.01.1891;5299005D7BSJAXC1U023
Hauptanstalt;266450;36291;KI;Raiffeisen;38777a;Raiffeisenbank Vorderes Ötztal eGen;Hauptstr. 64;6433;Oetz;;;;;Tirol;05999/36291;;rvoe@rbgt.raiffeisen.at;RZTIAT22291;www.raiffeisen.at/vorderes-oetztal;29.05.1930;52990016NV2PXFIVWW61
;258857;36303;;Raiffeisen;40687i;Raiffeisenbank Alpbachtal eGen;Alpbach 177;6236;Alpbach;Alpbach 177;6236;Alpbach;;Tirol;05336/5225;;info@rbalp.at;RZTIAT22203;www.rbalp.at;01.01.1894;529900D6A0T7DWDKI482
;259764;36305;;Raiffeisen;41584d;Raiffeisenbank Oberland-Reutte eGen;Untermarkt 3;6600;Reutte;;6600;Reutte;27;Tirol;05672/6900-0;;info@rbor.at;RBRTAT22XXX;www.rbor.at;17.04.1898;529900QGUU1U8P6VE060
;259977;36306;;Raiffeisen;40256a;Raiffeisenbank Serfaus-Fiss-Ried-Nauders eGen;Dorfbahnstraße 41-43;6534;Serfaus;;;;;Tirol;+43 5999 36315 00;;info@rb-sfrn.at;RZTIAT22315;www.rb-sfrn.at;02.01.1916;529900PRWY39ZU97UW60
Hauptanstalt;259845;36310;KI;Raiffeisen;40068z;Raiffeisenkasse Rum-Innsbruck/Arzl eGen;Dörferstr. 10a;6063;Rum;;;;;Tirol;0512/261585;;office@raikarum.at;RZTIAT22310;www.raikarum.at;01.01.1893;5299001AH9W3WV8CMJ04
Hauptanstalt;259934;36314;KI;Raiffeisen;39152b;Raiffeisenbank Seefeld-Leutasch-Reith-Scharnitz registrierte Genossenschaft mit beschränkter Haftung;Münchner Straße 38;6100;Seefeld;;;;;Tirol;05212/2100;;info@rb-seefeld.at;RZTIAT22314;www.rb-seefeld.at;28.04.1901;529900UKPGGXLL5DS585
Hauptanstalt;259977;36315;KI;Raiffeisen;40256a;Raiffeisenbank Serfaus-Fiss-Ried-Nauders eGen;Dorfbahnstraße 41-43;6534;Serfaus;;;;;Tirol;+43 5999 36315 00;;info@rb-sfrn.at;RZTIAT22315;www.rb-sfrn.at;02.01.1916;529900PRWY39ZU97UW60
Hauptanstalt;260029;36316;KI;Raiffeisen;39616i;Raiffeisenbank Silz-Haiming und Umgebung eGen;Tiroler Straße 78;6424;Silz;;;;;Tirol;05999/36316;;info@raiba-silz.at;RZTIAT22316;www.raiba-silz.at;10.01.1897;5299001HH0JTA44PAA35
;260983;36318;;Raiffeisen;39375f;Raiffeisenbank Wilder Kaiser - Brixental West eGen;Brixentalerstraße 15;6361;Hopfgarten;;;;;Tirol;05335/2242;;info@rb-wb.at;RZTIAT22245;www.rb-wilderkaiserbrixental.at;01.01.1894;529900VO5UQH96VLTA87
Hauptanstalt;260134;36320;KI;Raiffeisen;41381f;Raiffeisenkasse Schlitters, Bruck und Strass registrierte Genossenschaft mit beschränkter Haftung;Bruggenweg 2;6262;Schlitters;Bruggenweg 2;6262;Schlitters;;Tirol;05288/72424;;raika.schlitters@rbgt.raiffeisen.at;RZTIAT22320;www.raiffeisen.at/schlitters;01.01.1908;529900LX5BCXIMF39933
Hauptanstalt;260169;36322;KI;Raiffeisen;38860y;Raiffeisen Regionalbank Schwaz-Wattens eGen;Innsbrucker Straße 11;6130;Schwaz;;6130;Schwaz;106;Tirol;05242/6980;;kontakt@rrb-schwaz-wattens.at;RZTIAT22322;www.rrb-schwaz-wattens.at;01.01.1911;529900PI0PFKC7SJX125
Hauptanstalt;260061;36324;KI;Raiffeisen;39085d;Raiffeisenbank Sölden eGen;Dorfstraße 88;6450;Sölden;;;;;Tirol;05254/2226;;kontakt@rb-soelden.at;RZTIAT22324;www.rb-soelden.at;12.02.1889;529900UV9NELX3COCG58
Hauptanstalt;262528;36329;KI;Raiffeisen;41497a;Raiffeisenbank Wipptal - Stubaital Mitte eGen;Brennerstraße 52;6150;Steinach a.Br.;;;;;Tirol;05272/6531;;info@rb-wipptal-stubaital.at;RZTIAT22329;www.rb-wipptal-stubaital.at;06.01.1905;529900PUH54CHFZDH147
Hauptanstalt;261033;36332;KI;Raiffeisen;39041p;Raiffeisenkasse Stumm, Stummerberg und Umgebung registrierte Genossenschaft mit beschränkter Haftung;Dorfstraße 17;6275;Stumm;;;;;Tirol;05283/2267;;raika.stumm@rbgt.raiffeisen.at;RZTIAT22332;www.raiffeisen.at/stumm;16.04.1899;5299003XVYDWYG79FM37
Hauptanstalt;261076;36333;KI;Raiffeisen;40045s;Raiffeisenbank Tannheimertal eGen;Höf 35;6675;Tannheim;;;;;Tirol;05675/6226-0;;raiba.tannheimertal@rbgt.raiffeisen.at;RZTIAT22333;www.rb-tannheimertal.at;28.02.1906;52990049GGPZL58BKE94
Hauptanstalt;247383;36336;KI;Raiffeisen;38171i;Raiffeisenbank Tirol Mitte West eGen;Untermarktstr. 3;6410;Telfs;Untermarktstraße 3;6410;Telfs;;Tirol;05262/6981;;info@rbm.tirol;RZTIAT22336;www.rbm.tirol;01.10.1893;529900MNB4WYVQMHEP34
;258571;36337;;Raiffeisen;41064p;Raiffeisenbank Absam-Thaur-Volders eGen;Schulgasse 14;6065;Thaur;;;;;Tirol;05223/492864;;raiffeisen@rb-atv.at;RZTIAT22200;www.raiffeisen-rb-atv.at;15.12.1901;52990020D0OVJ59CJ526
Hauptanstalt;261904;36339;KI;Raiffeisen;39412i;Raiffeisenbank Langkampfen-Thiersee eGen;Vorderthiersee 40;6335;Thiersee;;;;;Tirol;05376/5209;;info@rb-langkampfen-thiersee.at;RZTIAT22339;www.rb-langkampfen-thiersee.at;06.12.1912;529900H4WKIZQYKYTF25
Hauptanstalt;243108;36342;KI;Raiffeisen;39646d;Raiffeisenbank Tux eGen;Lanersbach 464;6293;Tux;;;;;Tirol;05287/85330;;raiba.tux@rbgt.raiffeisen.at;RZTIAT22342;www.raibatux.at;28.03.1897;52990001LP4SHV9LRI48
;259764;36345;;Raiffeisen;41584d;Raiffeisenbank Oberland-Reutte eGen;Untermarkt 3;6600;Reutte;;6600;Reutte;27;Tirol;05672/6900-0;;info@rbor.at;RBRTAT22XXX;www.rbor.at;17.04.1898;529900QGUU1U8P6VE060
;258571;36347;;Raiffeisen;41064p;Raiffeisenbank Absam-Thaur-Volders eGen;Schulgasse 14;6065;Thaur;;;;;Tirol;05223/492864;;raiffeisen@rb-atv.at;RZTIAT22200;www.raiffeisen-rb-atv.at;15.12.1901;52990020D0OVJ59CJ526
Hauptanstalt;262080;36349;KI;Raiffeisen;39911v;RaiffeisenBank St. Ulrich - Waidring eGen;Dorfstraße 5 a;6384;Waidring;;;;;Tirol;05353/5229;;office@rbsw.at;RZTIAT22349;www.rbsw.at;12.03.1893;529900B11OPJRIMVPA37
;260169;36351;;Raiffeisen;38860y;Raiffeisen Regionalbank Schwaz-Wattens eGen;Innsbrucker Straße 11;6130;Schwaz;;6130;Schwaz;106;Tirol;05242/6980;;kontakt@rrb-schwaz-wattens.at;RZTIAT22322;www.rrb-schwaz-wattens.at;01.01.1911;529900PI0PFKC7SJX125
;259640;36352;;Raiffeisen;39846y;Raiffeisen Regionalbank Achensee eGen;Dorfstraße 38;6212;Maurach;;;;;Tirol;05243/5286-0;;info@raiffeisen-achensee.at;RZTIAT22218;www.raiffeisen.at/achensee;01.01.1903;5299008X2NKH3ND4EX77
Hauptanstalt;266493;36353;KI;Raiffeisen;39863y;Raiffeisenbank Pitztal eGen;Unterdorf 18;6473;Wenns;;;;;Tirol;05999/36353;;pitztal@rbgt.raiffeisen.at;RZTIAT22353;www.raiffeisen.at/pitztal;28.11.1982;529900UL1TXJ2CX4G795
;260983;36354;;Raiffeisen;39375f;Raiffeisenbank Wilder Kaiser - Brixental West eGen;Brixentalerstraße 15;6361;Hopfgarten;;;;;Tirol;05335/2242;;info@rb-wb.at;RZTIAT22245;www.rb-wilderkaiserbrixental.at;01.01.1894;529900VO5UQH96VLTA87
Hauptanstalt;262510;36357;KI;Raiffeisen;41990a;Raiffeisenbank Wildschönau eGen;Kirchen, Oberau 314;6311;Wildschönau;;;;;Tirol;+43 5339 8167;;rb.wildschoenau@rbgt.raiffeisen.at;RZTIAT22357;www.raika-wildschoenau.com;25.01.1894;529900PAQ1Q90FL2SR40
Hauptanstalt;262552;36358;KI;Raiffeisen;38648k;Raiffeisen Bezirksbank Kufstein eGen;Oberer Stadtplatz 1a;6330;Kufstein;;6332;Kufstein;27;Tirol;05372/200;;info@rbk.at;RZTIAT22358;www.rbk.at;23.02.1896;529900283EG8U91F0U08
;259764;36359;;Raiffeisen;41584d;Raiffeisenbank Oberland-Reutte eGen;Untermarkt 3;6600;Reutte;;6600;Reutte;27;Tirol;05672/6900-0;;info@rbor.at;RBRTAT22XXX;www.rbor.at;17.04.1898;529900QGUU1U8P6VE060
;260266;36360;;Raiffeisen;39730b;Raiffeisen Regionalbank Fügen-Kaltenbach-Zell eGen;Franziskusweg 10;6263;Fügen;;;;;Tirol;05288/62151;;info@rrbz.at;RZTIAT22229;www.rrbz.at;07.12.1902;5299005434158TH0MT43
Hauptanstalt;260916;36362;KI;Raiffeisen;41436k;Raiffeisen Regionalbank Hall in Tirol eGen;Zollstraße 1;6060;Hall in Tirol;Zollstraße 1;6060;Hall/Tirol;;Tirol;05223/212-0;;office@rrb-hall.at;RZTIAT22362;www.rrb-hall.at;15.06.1896;529900C2O38FO5AWTF91
;243159;36367;;Raiffeisen;41564z;Raiffeisen Regionalbank Matrei i.O. eGen;Rauterplatz 4;9971;Matrei in Osttirol;;;;;Tirol;04875/6801;;raiba.matrei-osttirol@bankmatrei.at;RZTIAT22378;www.bankmatrei.at;01.09.1894;529900GM7ROAY9MPT913
Hauptanstalt;285935;36368;KI;Raiffeisen;41360z;Raiffeisenbank Sillian - Lienzer Talboden eGen;Marktplatz 10;9920;Sillian;;;;;Tirol;04842/6331;;raiffeisen@banksl.at;RZTIAT22368;www.raiffeisenbank-sl.at;01.01.1897;529900P3CZ7LEADT4B05
;285935;36373;;Raiffeisen;41360z;Raiffeisenbank Sillian - Lienzer Talboden eGen;Marktplatz 10;9920;Sillian;;;;;Tirol;04842/6331;;raiffeisen@banksl.at;RZTIAT22368;www.raiffeisenbank-sl.at;01.01.1897;529900P3CZ7LEADT4B05
;285935;36374;;Raiffeisen;41360z;Raiffeisenbank Sillian - Lienzer Talboden eGen;Marktplatz 10;9920;Sillian;;;;;Tirol;04842/6331;;raiffeisen@banksl.at;RZTIAT22368;www.raiffeisenbank-sl.at;01.01.1897;529900P3CZ7LEADT4B05
Hauptanstalt;243159;36378;KI;Raiffeisen;41564z;Raiffeisen Regionalbank Matrei i.O. eGen;Rauterplatz 4;9971;Matrei in Osttirol;;;;;Tirol;04875/6801;;raiba.matrei-osttirol@bankmatrei.at;RZTIAT22378;www.bankmatrei.at;01.09.1894;529900GM7ROAY9MPT913
Hauptanstalt;262021;36386;KI;Raiffeisen;41041f;Raiffeisenkasse Villgratental eGen;Nr. 79;9932;Innervillgraten;Gasse 79;9932;Innervillgraten;;Tirol;04843/5304;;raika.villgratental@rbgt.raiffeisen.at;RZTIAT22386;www.raika-villgratental.at;01.01.1891;529900ZLBMGIJKNXSD23
;285935;36387;;Raiffeisen;41360z;Raiffeisenbank Sillian - Lienzer Talboden eGen;Marktplatz 10;9920;Sillian;;;;;Tirol;04842/6331;;raiffeisen@banksl.at;RZTIAT22368;www.raiffeisenbank-sl.at;01.01.1897;529900P3CZ7LEADT4B05
Hauptanstalt;145564;36791;KI;Aktienbanken;46138a;Alpen Privatbank Aktiengesellschaft;Walserstraße 61;6991;Riezlern;Walserstraße 61;6991;Riezlern;;Vorarlberg;4355173500;;info@alpenprivatbank.com;ALPEAT22XXX;www.alpenprivatbank.com;28.09.1983;529900G8QD457M2SW556
Hauptanstalt;259764;36990;KI;Raiffeisen;41584d;Raiffeisenbank Oberland-Reutte eGen;Untermarkt 3;6600;Reutte;;6600;Reutte;27;Tirol;05672/6900-0;;info@rbor.at;RBRTAT22XXX;www.rbor.at;17.04.1898;529900QGUU1U8P6VE060
Hauptanstalt;122181;37000;KI;Raiffeisen;63128k;Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen;Rheinstraße 11;6900;Bregenz;;6901;Bregenz;120;Vorarlberg;05574/405;;info@raiba.at;RVVGAT2BXXX;www.raiba.at;01.01.1895;529900FEID5L4H2T2L70
Hauptanstalt;267260;37401;KI;Raiffeisen;63097s;Raiffeisenbank Alberschwende eGen;Hof 18;6861;Alberschwende;;;;;Vorarlberg;05579/4204;;alberschwende@raiba.at;RVVGAT2B401;www.raiba-alberschwende.at;01.01.1894;529900B8ZPQXSPCLTD68
;267422;37402;;Raiffeisen;59672d;Raiffeisenbank Montfort eGen;Ringstraße 8;6830;Rankweil;;;;;Vorarlberg;05522/42301;;montfort@raiba.at;RVVGAT2B422;www.raibamontfort.at;17.11.1899;529900QPSJDW4Z12VO64
;267457;37405;;Raiffeisen;63339x;Raiffeisenbank Mittel- und Hinterbregenzerwald eGen;Loco 12;6863;Egg (Vbg.);Loco 12;6863;Egg/Vbg.;;Vorarlberg;05512/2131;;mhb@raiba.at;RVVGAT2B423;raiba-mhb.at;01.01.1894;529900L1D5CYVFE95A28
Hauptanstalt;267295;37406;KI;Raiffeisen;59081i;Raiffeisenbank Bezau-Mellau-Bizau eGen;Nr. 398;6870;Bezau;;;;;Vorarlberg;05514/2345;;bmb@raiba.at;RVVGAT2B406;raiba-bmb.at;01.01.1893;529900OCERC8S9IGQJ90
;267970;37410;;Raiffeisen;59048k;Raiffeisenbank Bludenz-Montafon eGen;Werdenbergerstraße 9;6700;Bludenz;;6700;Bludenz;24;Vorarlberg;05552/6153-100;;bludenz-montafon@raiba.at;RVVGAT2B468;www.raiba-bludenz-montafon.at;13.03.1892;529900YZ7SCJRD675M60
Hauptanstalt;267392;37420;KI;Raiffeisen;63205z;Raiffeisenbank Im Rheintal eGen;Rathausplatz 8;6850;Dornbirn;;6850;Dornbirn;152;Vorarlberg;05572/3818;;rheintal@raiba.at;RVVGAT2B420;www.raibaimrheintal.at;19.06.1898;529900EWR06UH8ANH691
Hauptanstalt;267422;37422;KI;Raiffeisen;59672d;Raiffeisenbank Montfort eGen;Ringstraße 8;6830;Rankweil;;;;;Vorarlberg;05522/42301;;montfort@raiba.at;RVVGAT2B422;www.raibamontfort.at;17.11.1899;529900QPSJDW4Z12VO64
Hauptanstalt;267457;37423;KI;Raiffeisen;63339x;Raiffeisenbank Mittel- und Hinterbregenzerwald eGen;Loco 12;6863;Egg (Vbg.);Loco 12;6863;Egg/Vbg.;;Vorarlberg;05512/2131;;mhb@raiba.at;RVVGAT2B423;raiba-mhb.at;01.01.1894;529900L1D5CYVFE95A28
;267856;37424;;Raiffeisen;63107f;RAIFFEISENBANK im Walgau eGen;Bahnhofstraße 2;6710;Nenzing;;6710;Nenzing;12;Vorarlberg;05525/6911;;info.walgau@raiba.at;RVVGAT2B458;www.raibawalgau.at;01.01.1897;529900XI27JP2V48OI16
;267422;37429;;Raiffeisen;59672d;Raiffeisenbank Montfort eGen;Ringstraße 8;6830;Rankweil;;;;;Vorarlberg;05522/42301;;montfort@raiba.at;RVVGAT2B422;www.raibamontfort.at;17.11.1899;529900QPSJDW4Z12VO64
Hauptanstalt;267740;37431;KI;Raiffeisen;63256z;Raiffeisenbank Bodensee-Leiblachtal eGen;Seestraße 1;6971;Hard (Vbg.);;;;;Vorarlberg;05574/6856;;Bodenseebank@raiba.at;RVVGAT2B431;www.bodenseebank.at;01.01.1893;529900W4Z3RNACRRNH50
